bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,_id.oid,createDate.date,dateScanned.date,finishedDate.date,modifyDate.date,pointsAwardedDate.date,purchaseDate.date,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,rewardsReceiptItemList_pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",389.2,6.0,FINISHED,14.0,5f9c74e3f1937815bd2c1d73,5f9c74f90a7214ad07000038,1604089081000,1604089081000,1609688395000.0,1609688395000,1609688395000.0,1604002681000.0,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,False,4,True,1.0,034100573065,True,1.00,1.0,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,034100573065,MILLER LITE 24 PACK 12OZ CAN,,,,,,1.0,30.0,77,,1.00,1.00,,,
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",389.2,6.0,FINISHED,14.0,5f9c74e3f1937815bd2c1d73,5f9c74f90a7214ad07000038,1604089081000,1604089081000,1609688395000.0,1609688395000,1609688395000.0,1604002681000.0,034100573065,MILLER LITE 24 PACK 12OZ CAN,1.00,1.00,False,5,True,1.0,034100573065,True,1.00,1.0,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,30.0,77,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FINISHED,1.0,5ff1e196cfcf6c399c274a38,5ff1e1960a720f0523000567,1609687446000,1609687446000,1609687450000.0,1609687450000,1609687450000.0,1609601046000.0,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150.0,2.0,FINISHED,21.0,5ff1e1eacfcf6c399c274ae6,5ff1e1ec0a7214ada100056c,1609687532000,1609687532000,1609687532000.0,1609687537000,1609687532000.0,1609632000000.0,4011,ITEM NOT FOUND,21.00,21.00,False,1,True,2.0,4011,True,21.00,2.0,,,,,,,,,,,,,,,,,,,,,,
40.0,COMPLETE_PARTNER_RECEIPT,185.0,2.0,FINISHED,2.0,5ff1e194b6a9d73a3a9f1052,5ff1e1d70a720f0523000571,1609687511000,1609687511000,1609687512000.0,1609687512000,1609687512000.0,1609601111000.0,041000168468,KNORR ASSORTED PASTA SIDE DISH POUCH IN CARDBORD BX 34.4 OZ,1,1,,1,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,,,,,,,10.0,800,,,,,,
40.0,COMPLETE_PARTNER_RECEIPT,185.0,2.0,FINISHED,2.0,5ff1e194b6a9d73a3a9f1052,5ff1e1d70a720f0523000571,1609687511000,1609687511000,1609687512000.0,1609687512000,1609687512000.0,1609601111000.0,2700719497082,NEXXUS REPLENISHING HAIR TREATMENT LIQUID RP 33.8 OZ,1,1,,2,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,NEXXUS HAIR CARE,5332f5f6e4b03c9a25efd0b4,,,,,,,,,,10.0,800,,,,,,
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.0,5ff1e194b6a9d73a3a9f1052,5ff1e1c60a7214ada100055e,1609687494000,1609687494000,1609687499000.0,1609687499000,1609687494000.0,1609601094000.0,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.0,5ff1e194b6a9d73a3a9f1052,5ff1e1c60a7214ada100055e,1609687494000,1609687494000,1609687499000.0,1609687499000,1609687494000.0,1609601094000.0,1234,,,,True,2,True,,1234,True,,,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,27.0,5ff1e1eacfcf6c399c274ae6,5ff1e1ee0a7214ada1000570,1609687534000,1609687534000,1609687535000.0,1609687540000,1609687535000.0,1609632000000.0,4011,ITEM NOT FOUND,27.00,27.00,False,1,True,5.0,4011,True,27.00,5.0,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.0,5ff1e194b6a9d73a3a9f1052,5ff1e1cf0a720f0523000570,1609687503000,1609687503000,1609687509000.0,1609687509000,1609687503000.0,1609601103000.0,4011,ITEM NOT FOUND,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,1.0,5ff1e194b6a9d73a3a9f1052,5ff1e1cf0a720f0523000570,1609687503000,1609687503000,1609687509000.0,1609687509000,1609687503000.0,1609601103000.0,1234,,,,True,2,True,,1234,True,,,USER_FLAGGED,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,35.0,1.0,FINISHED,1.0,5ff1e194b6a9d73a3a9f1052,5ff1e1e10a720f0523000572,1609687521000,1609687521000,1609687521000.0,1609687526000,1609687521000.0,1609601121000.0,079400066619,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,1,False,1,True,1.0,079400066619,,,,,,5332f5f6e4b03c9a25efd0b4,SUAVE HAIR CARE,5332f5f6e4b03c9a25efd0b4,,080878042197,,,,,,,,10.0,800,True,,,,,
,,,3.0,REJECTED,3.0,5ff1e194b6a9d73a3a9f1052,5ff1e1d40a7214ada1000562,1609687508000,1609687508000,,1609687508000,,1509321600000.0,,DELETED ITEM,1,1,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,
,,,3.0,REJECTED,3.0,5ff1e194b6a9d73a3a9f1052,5ff1e1d40a7214ada1000562,1609687508000,1609687508000,,1609687508000,,1509321600000.0,051500720011,JIF CRMY PNT BTR JAR 40 OZ,2,2,,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,27.0,5ff1e1eacfcf6c399c274ae6,5ff1e1ee0a720f0523000578,1609687534000,1609687534000,1609687534000.0,1609687539000,1609687534000.0,1609632000000.0,4011,ITEM NOT FOUND,27.00,27.00,False,1,True,4.0,4011,True,27.00,4.0,,,,,,,,,,,,,,,,,,,,,,
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,10.0,FINISHED,10.0,5ff370c562fde912123a5e0e,5ff371030a7214ada10005a5,1609789699000,1609789699000,1609789700000.0,1609789700000,1609789700000.0,1608422400000.0,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,10.0,FINISHED,10.0,5ff370c562fde912123a5e0e,5ff371030a7214ada10005a5,1609789699000,1609789699000,1609789700000.0,1609789700000,1609789700000.0,1608422400000.0,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,10.0,FINISHED,10.0,5ff370c562fde912123a5e0e,5ff371030a7214ada10005a5,1609789699000,1609789699000,1609789700000.0,1609789700000,1609789700000.0,1608422400000.0,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,10.0,FINISHED,10.0,5ff370c562fde912123a5e0e,5ff371030a7214ada10005a5,1609789699000,1609789699000,1609789700000.0,1609789700000,1609789700000.0,1608422400000.0,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,10.0,FINISHED,10.0,5ff370c562fde912123a5e0e,5ff371030a7214ada10005a5,1609789699000,1609789699000,1609789700000.0,1609789700000,1609789700000.0,1608422400000.0,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,5,,1.0,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,10.0,FINISHED,10.0,5ff370c562fde912123a5e0e,5ff371030a7214ada10005a5,1609789699000,1609789699000,1609789700000.0,1609789700000,1609789700000.0,1608422400000.0,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,6,,1.0,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,10.0,FINISHED,10.0,5ff370c562fde912123a5e0e,5ff371030a7214ada10005a5,1609789699000,1609789699000,1609789700000.0,1609789700000,1609789700000.0,1608422400000.0,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,7,,1.0,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,10.0,FINISHED,10.0,5ff370c562fde912123a5e0e,5ff371030a7214ada10005a5,1609789699000,1609789699000,1609789700000.0,1609789700000,1609789700000.0,1608422400000.0,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,8,,1.0,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,10.0,FINISHED,10.0,5ff370c562fde912123a5e0e,5ff371030a7214ada10005a5,1609789699000,1609789699000,1609789700000.0,1609789700000,1609789700000.0,1608422400000.0,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,9,,1.0,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,10.0,FINISHED,10.0,5ff370c562fde912123a5e0e,5ff371030a7214ada10005a5,1609789699000,1609789699000,1609789700000.0,1609789700000,1609789700000.0,1608422400000.0,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,10,,1.0,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
5.0,All-receipts receipt bonus,55.0,1.0,FINISHED,0.99,5ff36d0362fde912123a5535,5ff36dcc0a720f05230005b1,1609788876000,1609788876000,1609788876000.0,1609788876000,1609788876000.0,1609788876000.0,071040063102,,0.99,0.99,,1,,1.0,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,1609788533000,1609788533000,1609788534000.0,1609788534000,1609788534000.0,1609702133000.0,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,1609788533000,1609788533000,1609788534000.0,1609788534000,1609788534000.0,1609702133000.0,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,1609788533000,1609788533000,1609788534000.0,1609788534000,1609788534000.0,1609702133000.0,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,1609788533000,1609788533000,1609788534000.0,1609788534000,1609788534000.0,1609702133000.0,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,1609788533000,1609788533000,1609788534000.0,1609788534000,1609788534000.0,1609702133000.0,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,5,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,1609788533000,1609788533000,1609788534000.0,1609788534000,1609788534000.0,1609702133000.0,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,6,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,1609788533000,1609788533000,1609788534000.0,1609788534000,1609788534000.0,1609702133000.0,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,7,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,1609788533000,1609788533000,1609788534000.0,1609788534000,1609788534000.0,1609702133000.0,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,8,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,1609788533000,1609788533000,1609788534000.0,1609788534000,1609788534000.0,1609702133000.0,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,9,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5ff36d860a720f05230005a7,1609788806000,1609788806000,1609788806000.0,1609788806000,1609788806000.0,1609702406000.0,041129002292,CLASSICO Traditional Basil Pesto 14OZ 12pack,1,1,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,CLASSICO PESTO,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,5ff36d0362fde912123a5535,5ff36d9f0a720f05230005ab,1609788831000,1609788831000,1609788831000.0,1609788831000,1609788831000.0,1608406431000.0,043000946060,K9 Crystal Chandelier with 4 Lights in Globe Shape,1,1,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID BURSTS DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
,,250.0,5.0,FINISHED,49.95,5ff36a3862fde912123a4460,5ff36adb0a720f0523000590,1609788123000,1609788123000,1609788124000.0,1609788124000,1609788124000.0,1609308000000.0,044700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,250.0,5.0,FINISHED,49.95,5ff36a3862fde912123a4460,5ff36adb0a720f0523000590,1609788123000,1609788123000,1609788124000.0,1609788124000,1609788124000.0,1609308000000.0,044700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,250.0,5.0,FINISHED,49.95,5ff36a3862fde912123a4460,5ff36adb0a720f0523000590,1609788123000,1609788123000,1609788124000.0,1609788124000,1609788124000.0,1609308000000.0,044700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,250.0,5.0,FINISHED,49.95,5ff36a3862fde912123a4460,5ff36adb0a720f0523000590,1609788123000,1609788123000,1609788124000.0,1609788124000,1609788124000.0,1609308000000.0,044700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
,,250.0,5.0,FINISHED,49.95,5ff36a3862fde912123a4460,5ff36adb0a720f0523000590,1609788123000,1609788123000,1609788124000.0,1609788124000,1609788124000.0,1609308000000.0,044700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,,5,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,5ff36d0362fde912123a5535,5ff36da00a7214ada100059b,1609788832000,1609788832000,1609788832000.0,1609788832000,1609788832000.0,1609702432000.0,021000012961,,1,1,,1,,1.0,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,
5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,1609788868000,1609788868000,1609788868000.0,1609788868000,1609788868000.0,1609702468000.0,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,1,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,1609788868000,1609788868000,1609788868000.0,1609788868000,1609788868000.0,1609702468000.0,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,2,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,1609788868000,1609788868000,1609788868000.0,1609788868000,1609788868000.0,1609702468000.0,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,3,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,1609788868000,1609788868000,1609788868000.0,1609788868000,1609788868000.0,1609702468000.0,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,4,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,1609788868000,1609788868000,1609788868000.0,1609788868000,1609788868000.0,1609702468000.0,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,5,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,1609788868000,1609788868000,1609788868000.0,1609788868000,1609788868000.0,1609702468000.0,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,6,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,1609788868000,1609788868000,1609788868000.0,1609788868000,1609788868000.0,1609702468000.0,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,7,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,1609788868000,1609788868000,1609788868000.0,1609788868000,1609788868000.0,1609702468000.0,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,8,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,1609788868000,1609788868000,1609788868000.0,1609788868000,1609788868000.0,1609702468000.0,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,9,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,1609789707000,1609789707000,1609789708000.0,1609789708000,1609789708000.0,1609703307000.0,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,1609789707000,1609789707000,1609789708000.0,1609789708000,1609789708000.0,1609703307000.0,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,1609789707000,1609789707000,1609789708000.0,1609789708000,1609789708000.0,1609703307000.0,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,1609789707000,1609789707000,1609789708000.0,1609789708000,1609789708000.0,1609703307000.0,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,1609789707000,1609789707000,1609789708000.0,1609789708000,1609789708000.0,1609703307000.0,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,5,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,1609789707000,1609789707000,1609789708000.0,1609789708000,1609789708000.0,1609703307000.0,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,6,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,1609789707000,1609789707000,1609789708000.0,1609789708000,1609789708000.0,1609703307000.0,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,7,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800,,,,,,
