createDate_date,dateScanned_date,finishedDate_date,modifyDate_date,pointsAwardedDate_date,purchaseDate_date
1610043311000,1610043311000,1610043313000.0,1610043313000,1610043313000.0,1609956911000.0
1609866490000,1609866490000,1610039294000.0,1610060896000,1610039294000.0,1609848000000.0
1610043390000,1610043390000,1610043390000.0,1610043390000,1610043390000.0,1608768000000.0
1610043390000,1610043390000,1610043390000.0,1610043390000,1610043390000.0,1608768000000.0
1610043390000,1610043390000,1610043390000.0,1610043390000,1610043390000.0,1608768000000.0
1610043390000,1610043390000,1610043390000.0,1610043390000,1610043390000.0,1608768000000.0
1610043390000,1610043390000,1610043390000.0,1610043390000,1610043390000.0,1608768000000.0
1610032761000,1610032761000,1610032767000.0,1610032767000,1610032762000.0,1609946361000.0
1610032761000,1610032761000,1610032767000.0,1610032767000,1610032762000.0,1609946361000.0
1610043397000,1610043397000,1610043397000.0,1610043397000,1610043397000.0,1610043397000.0
1610043387000,1610043387000,1610043388000.0,1610043388000,1610043388000.0,1609956987000.0
1610043381000,1610043381000,1610043382000.0,1610043382000,1610043382000.0,1609956981000.0
1609866500000,1609866500000,1610039306000.0,1610039306000,1610039306000.0,1609848000000.0
1610032769000,1610032769000,1610032775000.0,1610032775000,1610032770000.0,1609946369000.0
1610032769000,1610032769000,1610032775000.0,1610032775000,1610032770000.0,1609946369000.0
1610038241000,1610038241000,,1610038241000,,1612716641000.0
1610038241000,1610038241000,,1610038241000,,1612716641000.0
1610038241000,1610038241000,,1610038241000,,1612716641000.0
1610038241000,1610038241000,,1610038241000,,1612716641000.0
1610038241000,1610038241000,,1610038241000,,1612716641000.0
1610038241000,1610038241000,,1610038241000,,1612716641000.0
1610038241000,1610038241000,,1610038241000,,1612716641000.0
1610038241000,1610038241000,,1610038241000,,1612716641000.0
1610038241000,1610038241000,,1610038241000,,1612716641000.0
1610038241000,1610038241000,,1610038241000,,1612716641000.0
1610038190000,1610038190000,1610038196000.0,1610038196000,1610038191000.0,1609951790000.0
1610038190000,1610038190000,1610038196000.0,1610038196000,1610038191000.0,1609951790000.0
1610038249000,1610038249000,,1610038249000,,
1610038249000,1610038249000,,1610038249000,,
1610032730000,1610032730000,1610032731000.0,1610032735000,1610032731000.0,1609946330000.0
1609888046000,1609888046000,1610060856000.0,1610060856000,1609996049000.0,1609801646000.0
1609888046000,1609888046000,1610060856000.0,1610060856000,1609996049000.0,1609801646000.0
1609996096000,1609996096000,,1610039297000,,
1609996096000,1609996096000,,1610039297000,,
1610032804000,1610032804000,,1610032805000,1610032805000.0,1609946404000.0
1610032804000,1610032804000,,1610032805000,1610032805000.0,1609946404000.0
1610032804000,1610032804000,,1610032805000,1610032805000.0,1609946404000.0
1610032804000,1610032804000,,1610032805000,1610032805000.0,1609946404000.0
1610032804000,1610032804000,,1610032805000,1610032805000.0,1609946404000.0
1609888019000,1609888019000,1610060828000.0,1610060828000,1609996022000.0,1609801618000.0
1609888019000,1609888019000,1610060828000.0,1610060828000,1609996022000.0,1609801618000.0
1610032740000,1610032740000,1610033642000.0,1610033642000,1610032741000.0,1609891200000.0
1609607165000,1609607165000,,1610039177000,1609974376000.0,1609520765000.0
1609607165000,1609607165000,,1610039177000,1609974376000.0,1609520765000.0
1609607165000,1609607165000,,1610039177000,1609974376000.0,1609520765000.0
1609607165000,1609607165000,,1610039177000,1609974376000.0,1609520765000.0
1610032774000,1610032774000,,1610032774000,,
1610144334000,1610144334000,1610144335000.0,1610144340000,1610144335000.0,1610057934000.0
1610118110000,1610118110000,1610118110000.0,1610118115000,1610118110000.0,1610064000000.0
1610118156000,1610118156000,1610118157000.0,1610118157000,1610118157000.0,1609459200000.0
1610144332000,1610144332000,,1610144332000,1610144332000.0,1610057932000.0
1610144390000,1610144390000,1610144391000.0,1610144396000,1610144390000.0,1610057990000.0
1610144390000,1610144390000,1610144391000.0,1610144396000,1610144390000.0,1610057990000.0
1610144380000,1610144380000,1610144380000.0,1610144385000,1610144380000.0,1610064000000.0
1610144357000,1610144357000,,1610144359000,1610144359000.0,1610057957000.0
1610144357000,1610144357000,,1610144359000,1610144359000.0,1610057957000.0
1610144357000,1610144357000,,1610144359000,1610144359000.0,1610057957000.0
1610144357000,1610144357000,,1610144359000,1610144359000.0,1610057957000.0
1610144357000,1610144357000,,1610144359000,1610144359000.0,1610057957000.0
1610144340000,1610144340000,1610144345000.0,1610144345000,1610144340000.0,1610057940000.0
1610144340000,1610144340000,1610144345000.0,1610144345000,1610144340000.0,1610057940000.0
1610118129000,1610118129000,,1610118130000,,1612796530000.0
1610118129000,1610118129000,,1610118130000,,1612796530000.0
1610118129000,1610118129000,,1610118130000,,1612796530000.0
1610118129000,1610118129000,,1610118130000,,1612796530000.0
1610118129000,1610118129000,,1610118130000,,1612796530000.0
1610118129000,1610118129000,,1610118130000,,1612796530000.0
1610118129000,1610118129000,,1610118130000,,1612796530000.0
1610118129000,1610118129000,,1610118130000,,1612796530000.0
1610118129000,1610118129000,,1610118130000,,1612796530000.0
1610118129000,1610118129000,,1610118130000,,1612796530000.0
1610118167000,1610118167000,1610118167000.0,1610118167000,1610118167000.0,1609459200000.0
1610144360000,1610144360000,1610144361000.0,1610144361000,1610144361000.0,1610057960000.0
1610118115000,1610118115000,1610118116000.0,1610118120000,1610118116000.0,1610064000000.0
1609968545000,1609968545000,1610141355000.0,1610141355000,1610141355000.0,1609882145000.0
1609968545000,1609968545000,1610141355000.0,1610141355000,1610141355000.0,1609882145000.0
1610118149000,1610118149000,1610118154000.0,1610118154000,1610118149000.0,1610031749000.0
1610118149000,1610118149000,1610118154000.0,1610118154000,1610118149000.0,1610031749000.0
1610144354000,1610144354000,,1610144355000,1610144354000.0,1610057954000.0
1610144354000,1610144354000,,1610144355000,1610144354000.0,1610057954000.0
1610144354000,1610144354000,,1610144355000,1610144354000.0,1610057954000.0
1610144354000,1610144354000,,1610144355000,1610144354000.0,1610057954000.0
1610144354000,1610144354000,,1610144355000,1610144354000.0,1610057954000.0
1610144354000,1610144354000,,1610144355000,1610144354000.0,1610057954000.0
1610144354000,1610144354000,,1610144355000,1610144354000.0,1610057954000.0
1610144354000,1610144354000,,1610144355000,1610144354000.0,1610057954000.0
1610144354000,1610144354000,,1610144355000,1610144354000.0,1610057954000.0
1610144354000,1610144354000,,1610144355000,1610144354000.0,1610057954000.0
1610144354000,1610144354000,,1610144355000,1610144354000.0,1610057954000.0
1610144386000,1610144386000,1610144386000.0,1610144391000,1610144386000.0,1610064000000.0
1610144313000,1610144313000,1610144314000.0,1610144314000,1610144314000.0,1609459200000.0
1610118111000,1610118111000,1610118111000.0,1610118116000,1610118111000.0,1610064000000.0
1610144383000,1610144383000,1610144383000.0,1610144388000,1610144383000.0,1610064000000.0
1610144383000,1610144383000,1610144383000.0,1610144388000,1610144383000.0,1610064000000.0
1610144383000,1610144383000,1610144384000.0,1610144389000,1610144384000.0,1610064000000.0
1610138875000,1610138875000,1610138876000.0,1610138876000,1610138876000.0,1609459200000.0
1604607818000,1604607818000,1610142240000.0,1610142240000,1610142240000.0,1604521418000.0
1604607818000,1604607818000,1610142240000.0,1610142240000,1610142240000.0,1604521418000.0
1604607818000,1604607818000,1610142240000.0,1610142240000,1610142240000.0,1604521418000.0
1604607818000,1604607818000,1610142240000.0,1610142240000,1610142240000.0,1604521418000.0
1604607818000,1604607818000,1610142240000.0,1610142240000,1610142240000.0,1604521418000.0
1610118137000,1610118137000,1610118137000.0,1610118137000,1610118137000.0,1610031737000.0
1610139784000,1610139784000,1610139785000.0,1610139785000,,1610064000000.0
1610139784000,1610139784000,1610139785000.0,1610139785000,,1610064000000.0
1610144343000,1610144343000,,1610144344000,,
1610118100000,1610118100000,1610118104000.0,1610118108000,1610118104000.0,1610064000000.0
1610138530000,1610138530000,1610138583000.0,1610138583000,1610138583000.0,1609459200000.0
1610144341000,1610144341000,1610144346000.0,1610144346000,1610144341000.0,1610057941000.0
1610144341000,1610144341000,1610144346000.0,1610144346000,1610144341000.0,1610057941000.0
1610144381000,1610144381000,,1610144381000,,
1610144381000,1610144381000,,1610144381000,,
1610353687000,1610353687000,1610371690000.0,1610371690000,1610371690000.0,1610287200000.0
1610396884000,1610396884000,1610396885000.0,1610396885000,1610396885000.0,1609718400000.0
1610387452000,1610387452000,1610387452000.0,1610387457000,1610387452000.0,1610323200000.0
1610390924000,1610390924000,,1610390925000,1610390925000.0,1610304524000.0
1610390924000,1610390924000,,1610390925000,1610390925000.0,1610304524000.0
1610390924000,1610390924000,,1610390925000,1610390925000.0,1610304524000.0
1610390924000,1610390924000,,1610390925000,1610390925000.0,1610304524000.0
1610390924000,1610390924000,,1610390925000,1610390925000.0,1610304524000.0
1610390924000,1610390924000,,1610390925000,1610390925000.0,1610304524000.0
1610390924000,1610390924000,,1610390925000,1610390925000.0,1610304524000.0
1610390924000,1610390924000,,1610390925000,1610390925000.0,1610304524000.0
1610390924000,1610390924000,,1610390925000,1610390925000.0,1610304524000.0
1610390924000,1610390924000,,1610390925000,1610390925000.0,1610304524000.0
1610390924000,1610390924000,,1610390925000,1610390925000.0,1610304524000.0
1610390948000,1610390948000,1610390948000.0,1610390953000,1610390948000.0,1610323200000.0
1610390954000,1610390954000,1610390955000.0,1610390955000,1610390955000.0,1609718400000.0
1610350626000,1610350626000,1610368681000.0,1610368681000,,1610287200000.0
1610390945000,1610390945000,1610390945000.0,1610390950000,1610390945000.0,1610323200000.0
1610396857000,1610396857000,1610396858000.0,1610396862000,1610396858000.0,1610323200000.0
1610356307000,1610356307000,1610374310000.0,1610374310000,1610374310000.0,1610287200000.0
1610396816000,1610396816000,,1610396817000,,1613075216000.0
1610396816000,1610396816000,,1610396817000,,1613075216000.0
1610396816000,1610396816000,,1610396817000,,1613075216000.0
1610396816000,1610396816000,,1610396817000,,1613075216000.0
1610396816000,1610396816000,,1610396817000,,1613075216000.0
1610396816000,1610396816000,,1610396817000,,1613075216000.0
1610396816000,1610396816000,,1610396817000,,1613075216000.0
1610396816000,1610396816000,,1610396817000,,1613075216000.0
1610396816000,1610396816000,,1610396817000,,1613075216000.0
1610396816000,1610396816000,,1610396817000,,1613075216000.0
1610387364000,1610387364000,1610387370000.0,1610387370000,1610387364000.0,1610300964000.0
1610387364000,1610387364000,1610387370000.0,1610387370000,1610387364000.0,1610300964000.0
1610352130000,1610352130000,1610370139000.0,1610370139000,1610370139000.0,1610287200000.0
1610387432000,1610387432000,1610387433000.0,1610387433000,1610387433000.0,1610301031000.0
1610390945000,1610390945000,1610390946000.0,1610390950000,1610390946000.0,1610323200000.0
1610390982000,1610390982000,,1610390983000,,1509321600000.0
1610390982000,1610390982000,,1610390983000,,1509321600000.0
1610396813000,1610396813000,,1610396815000,1610396815000.0,1610310413000.0
1610396813000,1610396813000,,1610396815000,1610396815000.0,1610310413000.0
1610396813000,1610396813000,,1610396815000,1610396815000.0,1610310413000.0
1610396813000,1610396813000,,1610396815000,1610396815000.0,1610310413000.0
1610396813000,1610396813000,,1610396815000,1610396815000.0,1610310413000.0
1610396813000,1610396813000,,1610396815000,1610396815000.0,1610310413000.0
1610396813000,1610396813000,,1610396815000,1610396815000.0,1610310413000.0
1610396813000,1610396813000,,1610396815000,1610396815000.0,1610310413000.0
1610396813000,1610396813000,,1610396815000,1610396815000.0,1610310413000.0
1610396813000,1610396813000,,1610396815000,1610396815000.0,1610310413000.0
1610396813000,1610396813000,,1610396815000,1610396815000.0,1610310413000.0
1610390946000,1610390946000,1610390947000.0,1610390951000,1610390947000.0,1610323200000.0
1610387369000,1610387369000,1610387370000.0,1610387370000,1610387370000.0,1610387369000.0
1610390992000,1610390992000,,1610390992000,,1610304592000.0
1610396845000,1610396845000,1610396850000.0,1610396850000,1610396845000.0,1610310445000.0
1610396845000,1610396845000,1610396850000.0,1610396850000,1610396845000.0,1610310445000.0
1610396865000,1610396865000,1610396865000.0,1610396870000,1610396865000.0,1610323200000.0
1610390941000,1610390941000,1610390942000.0,1610390946000,1610390942000.0,1610323200000.0
1610390940000,1610390940000,,1610390945000,,1610323200000.0
1610387361000,1610387361000,1610387368000.0,1610387368000,1610387361000.0,1610300961000.0
1610387361000,1610387361000,1610387368000.0,1610387368000,1610387361000.0,1610300961000.0
1610396873000,1610396873000,1610396874000.0,1610396874000,1610396873000.0,1609718400000.0
1610350612000,1610350612000,1610368616000.0,1610368616000,,1610287200000.0
1610396856000,1610396856000,,1610396861000,,1610323200000.0
1610396834000,1610396834000,1610396839000.0,1610396839000,1610396834000.0,1610310434000.0
1610396834000,1610396834000,1610396839000.0,1610396839000,1610396834000.0,1610310434000.0
1610387353000,1610387353000,1610387358000.0,1610387358000,1610387358000.0,1610300953000.0
1610387353000,1610387353000,1610387358000.0,1610387358000,1610387358000.0,1610300953000.0
1610489022000,1610489022000,1610489022000.0,1610489022000,,1610409600000.0
1610409947000,1610409947000,1610409949000.0,1610409947000,,1610409600000.0
1610410071000,1610410071000,,1610410071000,,
1610410033000,1610410033000,1610410034000.0,1610410033000,,1610409600000.0
1610488281000,1610488281000,1610488281000.0,1610488281000,,1610409600000.0
1610489091000,1610489091000,1610489091000.0,1610489091000,,1610409600000.0
1610410020000,1610410020000,,1610410020000,,
1610411952000,1610411952000,,1610411952000,,
1610409838000,1610409838000,1610409840000.0,1610409838000,,1610409600000.0
1610490710000,1610490710000,1610490710000.0,1610490710000,,1610409600000.0
1610490530000,1610490530000,1610490530000.0,1610490530000,,1610409600000.0
1610489282000,1610489282000,1610489283000.0,1610489282000,,1610409600000.0
1610410122000,1610410122000,,1610410122000,,
1610409895000,1610409895000,,1610409895000,,
1610488489000,1610488489000,1610488489000.0,1610488489000,,1610409600000.0
1610411866000,1610411866000,1610411866000.0,1610411866000,,1610409600000.0
1610490839000,1610490839000,1610490839000.0,1610490839000,,1610409600000.0
1610487985000,1610487985000,1610487985000.0,1610487985000,,1610409600000.0
1610411875000,1610411875000,1610411875000.0,1610411875000,,1610409600000.0
1610409901000,1610409901000,,1610409901000,,
1610410004000,1610410004000,,1610410004000,,
1610489897000,1610489897000,1610489897000.0,1610489897000,,1610409600000.0
1610488914000,1610488914000,1610488914000.0,1610488914000,,1610409600000.0
1610488675000,1610488675000,1610488675000.0,1610488675000,,1610409600000.0
